checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,24.0,no credits/all paid,radio/tv,3488.0,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,real estate,24.0,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,30.0,critical/other existing credit,used car,2502.0,<100,1<=X<4,3.0,male single,none,2.0,real estate,23.0,none,for free,1.0,unskilled resident,1.0,yes,yes,bad
0<=X<200,24.0,critical/other existing credit,furniture/equipment,1524.0,<100,1<=X<4,4.0,male div/sep,none,3.0,life insurance,20.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,36.0,no credits/all paid,used car,707.0,<100,>=7,1.0,female div/dep/mar,none,4.0,car,23.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,10.0,existing paid,furniture/equipment,2360.0,<100,1<=X<4,2.0,male mar/wid,none,4.0,car,44.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,18.0,critical/other existing credit,used car,14782.0,no known savings,4<=X<7,4.0,female div/dep/mar,none,2.0,real estate,42.0,none,own,2.0,unskilled resident,1.0,yes,yes,good
0<=X<200,20.0,existing paid,furniture/equipment,1039.0,no known savings,1<=X<4,4.0,female div/dep/mar,none,1.0,real estate,48.0,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,radio/tv,6468.0,<100,1<=X<4,1.0,male single,none,3.0,real estate,26.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
no checking,12.0,critical/other existing credit,radio/tv,3832.0,500<=X<1000,1<=X<4,4.0,female div/dep/mar,none,1.0,car,36.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,9.0,critical/other existing credit,new car,2744.0,>=1000,unemployed,3.0,male div/sep,none,2.0,real estate,29.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,12.0,critical/other existing credit,new car,2028.0,<100,1<=X<4,2.0,female div/dep/mar,none,2.0,car,30.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,36.0,existing paid,radio/tv,797.0,>=1000,unemployed,3.0,female div/dep/mar,none,2.0,real estate,29.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,48.0,existing paid,new car,1259.0,<100,1<=X<4,2.0,female div/dep/mar,none,3.0,car,22.0,none,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,15.0,critical/other existing credit,radio/tv,1562.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,4.0,car,27.0,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,radio/tv,3949.0,100<=X<500,1<=X<4,2.0,female div/dep/mar,none,4.0,car,27.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,30.0,critical/other existing credit,radio/tv,595.0,no known savings,>=7,3.0,male div/sep,none,2.0,car,33.0,none,own,3.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,18.0,existing paid,furniture/equipment,2788.0,100<=X<500,4<=X<7,4.0,female div/dep/mar,none,4.0,real estate,34.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,12.0,existing paid,furniture/equipment,1236.0,no known savings,4<=X<7,4.0,female div/dep/mar,none,2.0,car,26.0,none,own,1.0,skilled,1.0,yes,yes,good
no checking,24.0,existing paid,new car,1568.0,<100,1<=X<4,2.0,female div/dep/mar,none,3.0,life insurance,33.0,none,own,1.0,skilled,1.0,yes,yes,good
no checking,12.0,existing paid,radio/tv,3913.0,<100,1<=X<4,4.0,male single,none,4.0,car,37.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,business,7648.0,<100,1<=X<4,2.0,female div/dep/mar,none,4.0,real estate,36.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,new car,5103.0,100<=X<500,unemployed,4.0,male single,none,2.0,life insurance,26.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,18.0,critical/other existing credit,radio/tv,1544.0,<100,unemployed,2.0,female div/dep/mar,none,4.0,no known property,48.0,bank,rent,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,existing paid,new car,782.0,500<=X<1000,1<=X<4,4.0,female div/dep/mar,none,2.0,car,36.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,18.0,critical/other existing credit,furniture/equipment,1430.0,500<=X<1000,4<=X<7,3.0,female div/dep/mar,none,1.0,car,37.0,none,rent,1.0,unskilled resident,1.0,none,yes,bad
500<=X<1000,36.0,critical/other existing credit,used car,3455.0,no known savings,1<=X<4,4.0,male single,none,4.0,real estate,30.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,existing paid,radio/tv,5157.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,4.0,car,46.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,24.0,critical/other existing credit,business,7409.0,<100,<1,4.0,male div/sep,none,4.0,no known property,25.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,6.0,critical/other existing credit,new car,1330.0,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,car,35.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,42.0,existing paid,furniture/equipment,7882.0,<100,unemployed,4.0,female div/dep/mar,none,1.0,real estate,25.0,bank,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,furniture/equipment,1259.0,100<=X<500,1<=X<4,4.0,female div/dep/mar,none,2.0,life insurance,34.0,none,rent,1.0,skilled,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,used car,776.0,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,no known property,26.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,used car,1278.0,500<=X<1000,4<=X<7,2.0,female div/dep/mar,none,4.0,no known property,33.0,none,rent,1.0,skilled,1.0,none,yes,good
0<=X<200,15.0,critical/other existing credit,new car,1480.0,100<=X<500,1<=X<4,3.0,male single,none,2.0,no known property,43.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,6.0,critical/other existing credit,new car,919.0,500<=X<1000,1<=X<4,4.0,male single,none,2.0,car,45.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,29.0,existing paid,business,997.0,<100,1<=X<4,4.0,male single,co applicant,3.0,life insurance,42.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,10.0,existing paid,radio/tv,1276.0,no known savings,1<=X<4,2.0,male single,none,2.0,life insurance,29.0,none,own,1.0,unskilled resident,1.0,none,yes,bad
0<=X<200,24.0,critical/other existing credit,business,1339.0,100<=X<500,4<=X<7,3.0,female div/dep/mar,none,3.0,car,28.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,15.0,critical/other existing credit,new car,2040.0,500<=X<1000,<1,1.0,female div/dep/mar,none,4.0,car,25.0,none,own,2.0,unskilled resident,1.0,yes,yes,bad
0<=X<200,24.0,critical/other existing credit,new car,3777.0,<100,1<=X<7,2.0,male mar/wid,none,4.0,no known property,27.0,none,for free,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,12.0,existing paid,furniture/equipment,6055.0,100<=X<500,>=7,4.0,male single,co applicant,4.0,car,44.0,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,12.0,no credits/all paid,radio/tv,1313.0,100<=X<500,>=7,4.0,female div/dep/mar,none,2.0,car,47.0,none,own,1.0,high qualif/self emp/mgmt,2.0,none,yes,good
0<=X<200,12.0,existing paid,business,1258.0,100<=X<500,1<=X<4,4.0,female div/dep/mar,none,4.0,car,37.0,none,own,1.0,unskilled resident,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,used car,972.0,100<=X<500,1<=X<4,4.0,male single,none,4.0,car,31.0,none,for free,2.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
0<=X<200,12.0,delayed previously,radio/tv,5782.0,500<=X<1000,1<=X<4,4.0,female div/dep/mar,none,4.0,real estate,47.0,none,rent,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,36.0,critical/other existing credit,radio/tv,2899.0,500<=X<1000,1<=X<4,4.0,male single,none,2.0,no known property,24.0,none,no,2.0,skilled,1.0,none,yes,good
0<=X<200,42.0,critical/other existing credit,radio/tv,1378.0,100<=X<500,1<=X<4,2.0,male single,none,2.0,car,29.0,bank,own,2.0,skilled,1.0,none,yes,good
no checking,15.0,critical/other existing credit,new car,2746.0,500<=X<1000,1<=X<4,4.0,male single,none,2.0,car,24.0,none,48,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,60.0,delayed previously,used car,797.0,<100,1<=X<4,1.0,male single,none,2.0,real estate,29.0,none,own,1.0,unskilled resident,2.0,yes,yes,good
0<=X<200,36.0,delayed previously,radio/tv,1513.0,100<=X<500,1<=X<4,2.0,female div/dep/mar,none,4.0,no known property,23.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,24.0,existing paid,radio/tv,5653.0,<100,1<=X<4,2.0,female div/dep/mar,none,2.0,life insurance,40.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,18.0,critical/other existing credit,new car,7865.0,<100,>=7,4.0,male single,none,4.0,no known property,20.0,none,for free,2.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
0<=X<200,36.0,no credits/all paid,education,2506.0,no known savings,1<=X<4,1.0,male single,none,2.0,car,40.0,none,own,1.0,skilled,2.0,none,yes,good
no checking,48.0,existing paid,radio/tv,5204.0,<100,unemployed,2.0,female div/dep/mar,none,1.0,real estate,42.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,18.0,critical/other existing credit,new car,1231.0,<100,1<=X<4,1.0,female div/dep/mar,none,2.0,real estate,28.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,used car,1848.0,100<=X<500,1<=X<4,2.0,male single,none,4.0,no known property,34.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,15.0,delayed previously,furniture/equipment,1882.0,500<=X<1000,<1,4.0,female div/dep/mar,guarantor,2.0,real estate,23.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,18.0,critical/other existing credit,radio/tv,2413.0,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,life insurance,26.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,6.0,critical/other existing credit,new car,1551.0,<100,1<=X<4,4.0,male single,none,4.0,life insurance,41.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,18.0,existing paid,business,1031.0,100<=X<500,>=7,4.0,female div/dep/mar,none,2.0,car,61.0,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,radio/tv,1537.0,<100,1<=X<4,1.0,male single,none,4.0,no known property,38.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,24.0,critical/other existing credit,new car,6596.0,<100,4<=X<7,2.0,male single,none,2.0,car,28.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,new car,3496.0,<100,1<=X<4,3.0,female div/dep/mar,none,1.0,no known property,23.0,none,own,2.0,unskilled resident,1.0,none,yes,good
no checking,60.0,critical/other existing credit,new car,3568.0,no known savings,1<=X<4,4.0,female div/dep/mar,none,4.0,no known property,25.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,used car,5727.0,<100,1<=X<4,4.0,male mar/wid,none,3.0,life insurance,25.0,none,own,2.0,skilled,1.0,none,yes,good
<0,36.0,existing paid,radio/tv,1412.0,<100,1<=X<4,2.0,male single,none,4.0,car,25.0,none,own,1.0,skilled,1.0,none,yes,bad
<0,24.0,no credits/all paid,used car,2223.0,<100,1<=X<4,4.0,female div/dep/mar,none,3.0,no known property,36.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,24.0,critical/other existing credit,new car,1274.0,500<=X<1000,1<=X<4,4.0,male single,none,1.0,no known property,42.0,none,own,4.0,unskilled resident,2.0,yes,yes,good
0<=X<200,6.0,delayed previously,used car,2521.0,<100,<1,2.0,female div/dep/mar,none,4.0,no known property,23.0,none,rent,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,15.0,existing paid,new car,4679.0,<100,unemployed,4.0,male div/sep,none,4.0,car,41.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,24.0,critical/other existing credit,furniture/equipment,5743.0,<100,1<=X<4,1.0,male single,none,4.0,car,28.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,18.0,critical/other existing credit,radio/tv,1283.0,<100,unemployed,4.0,male single,none,4.0,no known property,27.0,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,12.0,existing paid,new car,1092.0,100<=X<500,>=7,3.0,male single,none,4.0,car,31.0,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,9.0,existing paid,used car,1582.0,<100,<1,2.0,male single,none,2.0,life insurance,37.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,36.0,all paid,furniture/equipment,2555.0,<100,4<=X<7,3.0,male single,none,4.0,no known property,46.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,new car,3968.0,no known savings,>=7,4.0,male single,guarantor,3.0,real estate,36.0,bank,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,18.0,existing paid,business,1569.0,<100,1<=X<4,2.0,male single,none,4.0,real estate,27.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,15.0,existing paid,furniture/equipment,2420.0,100<=X<500,4<=X<7,4.0,female div/dep/mar,none,3.0,real estate,27.0,none,own,1.0,unemp/unskilled non res,1.0,none,yes,good
0<=X<200,10.0,existing paid,new car,1197.0,<100,>=7,4.0,female div/dep/mar,none,4.0,no known property,34.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,26.0,existing paid,furniture/equipment,15555.0,<100,1<=X<4,3.0,male div/sep,none,2.0,car,26.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,existing paid,used car,1371.0,<100,4<=X<7,1.0,male single,none,4.0,life insurance,37.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,9.0,existing paid,furniture/equipment,691.0,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,car,24.0,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,12.0,no credits/all paid,furniture/equipment,1076.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,4.0,life insurance,33.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,existing paid,new car,1163.0,<100,4<=X<7,2.0,male single,none,2.0,car,51.0,none,own,1.0,unskilled resident,1.0,yes,yes,bad
0<=X<200,45.0,critical/other existing credit,radio/tv,1169.0,<100,4<=X<7,3.0,female div/dep/mar,none,4.0,no known property,29.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,6.0,critical/other existing credit,repairs,2424.0,<100,1<=X<4,1.0,female div/dep/mar,none,4.0,car,30.0,none,own,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,12.0,delayed previously,radio/tv,1230.0,no known savings,1<=X<4,4.0,female div/dep/mar,none,2.0,car,44.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,30.0,existing paid,radio/tv,2799.0,100<=X<500,1<=X<4,4.0,female div/dep/mar,none,4.0,real estate,34.0,none,own,1.0,skilled,1.0,yes,yes,bad
no checking,15.0,existing paid,radio/tv,1776.0,<100,unemployed,2.0,female div/dep/mar,none,2.0,car,29.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,existing paid,new car,3149.0,500<=X<1000,4<=X<7,4.0,female div/dep/mar,none,1.0,no known property,22.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,6.0,existing paid,used car,1536.0,no known savings,unemployed,4.0,male div/sep,none,2.0,no known property,35.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,15.0,existing paid,education,2577.0,100<=X<500,>=7,4.0,female div/dep/mar,none,1.0,car,22.0,bank,own,1.0,unskilled resident,1.0,yes,yes,bad
no checking,18.0,existing paid,used car,1209.0,500<=X<1000,1<=X<4,4.0,male single,none,4.0,real estate,22.0,none,for free,1.0,skilled,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,new car,5596.0,<100,>=7,4.0,male single,none,2.0,no known property,24.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,36.0,existing paid,radio/tv,7954.0,no known savings,4<=X<7,2.0,male single,none,3.0,no known property,36.0,none,for free,1.0,skilled,1.0,yes,yes,bad
0<=X<200,6.0,critical/other existing credit,new car,3148.0,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,real estate,49.0,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,24.0,existing paid,radio/tv,3531.0,100<=X<500,1<=X<4,4.0,male single,co applicant,2.0,life insurance,42.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,36.0,existing paid,new car,1453.0,<100,1<=X<4,2.0,female div/dep/mar,none,2.0,car,27.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,15.0,critical/other existing credit,radio/tv,1288.0,<100,4<=X<7,2.0,female div/dep/mar,none,2.0,car,27.0,none,rent,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,42.0,existing paid,radio/tv,1388.0,<100,1<=X<4,4.0,male single,none,1.0,car,35.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,30.0,critical/other existing credit,furniture/equipment,1083.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,3.0,real estate,32.0,none,own,1.0,unskilled resident,1.0,yes,yes,good
0<=X<200,12.0,existing paid,new car,1750.0,500<=X<1000,1<=X<4,1.0,female div/dep/mar,none,4.0,real estate,33.0,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,30.0,existing paid,new car,709.0,500<=X<1000,4<=X<7,3.0,male single,none,4.0,car,46.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,11.0,existing paid,radio/tv,1207.0,100<=X<500,1<=X<4,2.0,female div/dep/mar,none,4.0,car,27.0,none,own_telephone,1.0,unskilled resident,1.0,yes,yes,good
0<=X<200,6.0,critical/other existing credit,business,1239.0,<100,1<=X<4,2.0,male div/sep,guarantor,4.0,car,54.0,none,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
0<=X<200,12.0,delayed previously,used car,1576.0,no known savings,4<=X<7,1.0,male single,guarantor,2.0,car,26.0,none,own,2.0,high qualif/self emp/mgmt,1.0,none,yes,bad
no checking,12.0,critical/other existing credit,used car,4583.0,no known savings,1<=X<4,4.0,female div/dep/mar,none,4.0,car,34.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,radio/tv,1175.0,<100,1<=X<4,2.0,male single,none,4.0,car,29.0,none,own,2.0,skilled,1.0,none,yes,good
<0,15.0,critical/other existing credit,radio/tv,2749.0,<100,4<=X<7,2.0,male single,none,4.0,car,26.0,none,own,2.0,skilled,1.0,none,yes,good
0<=X<200,24.0,existing paid,furniture/equipment,2278.0,<100,1<=X<4,1.0,male single,none,2.0,real estate,22.0,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,1.0,existing paid,used car,3186.0,<100,1<=X<4,3.0,male single,none,4.0,life insurance,26.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,24.0,existing paid,radio/tv,1355.0,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,car,26.0,none,own,2.0,unskilled resident,1.0,none,yes,bad
0<=X<200,24.0,existing paid,furniture/equipment,2425.0,100<=X<500,4<=X<7,4.0,male single,none,2.0,real estate,33.0,bank,rent,1.0,skilled,1.0,none,yes,good
0<=X<200,18.0,critical/other existing credit,education,6403.0,no known savings,1<=X<4,4.0,male single,none,4.0,real estate,36.0,bank,for free,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,15.0,existing paid,new car,1544.0,<100,1<=X<4,3.0,female div/dep/mar,none,4.0,life insurance,28.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,24.0,existing paid,business,2616.0,500<=X<1000,1<=X<4,2.0,male div/sep,none,2.0,life insurance,24.0,bank,own,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,15.0,existing paid,furniture/equipment,1537.0,<100,1<=X<4,4.0,female div/dep/mar,none,1.0,real estate,23.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,9.0,existing paid,furniture/equipment,2722.0,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,car,49.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,21.0,critical/other existing credit,new car,4743.0,<100,1<=X<4,2.0,female div/dep/mar,none,4.0,real estate,25.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,48.0,critical/other existing credit,radio/tv,2082.0,500<=X<1000,1<=X<4,2.0,male single,co applicant,3.0,life insurance,36.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,18.0,critical/other existing credit,furniture/equipment,1280.0,100<=X<500,1<=X<4,1.0,male single,guarantor,4.0,real estate,44.0,none,rent,1.0,skilled,1.0,yes,yes,good
0<=X<200,12.0,critical/other existing credit,radio/tv,3275.0,<100,unemployed,2.0,female div/dep/mar,none,4.0,life insurance,47.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,24.0,critical/other existing credit,furniture/equipment,7238.0,no known savings,1<=X<4,2.0,female div/dep/mar,none,3.0,real estate,26.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,48.0,existing paid,radio/tv,3169.0,100<=X<500,4<=X<7,4.0,female div/dep/mar,none,2.0,no known property,25.0,none,for free,1.0,skilled,1.0,none,yes,good
0<=X<200,36.0,existing paid,furniture/equipment,1287.0,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,life insurance,25.0,none,rent,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
<0,18.0,existing paid,radio/tv,3947.0,500<=X<1000,1<=X<4,4.0,male mar/wid,none,2.0,car,24.0,none,rent,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,36.0,existing paid,new car,4151.0,<100,1<=X<4,4.0,male single,none,3.0,no known property,25.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,15.0,critical/other existing credit,business,1424.0,no known savings,4<=X<7,4.0,female div/dep/mar,guarantor,4.0,real estate,36.0,none,own,2.0,unskilled resident,1.0,yes,yes,good
<0,40.0,existing paid,new car,636.0,<100,1<=X<4,4.0,male single,none,3.0,car,46.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,bad
0<=X<200,24.0,all paid,furniture/equipment,1249.0,100<=X<500,1<=X<4,1.0,female div/dep/mar,none,4.0,life insurance,47.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,18.0,existing paid,education,3612.0,500<=X<1000,1<=X<4,3.0,male single,none,4.0,real estate,45.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,radio/tv,578.0,<100,1<=X<4,2.0,male single,none,4.0,car,27.0,none,own,2.0,unskilled resident,1.0,yes,yes,bad
<0,12.0,critical/other existing credit,new car,4605.0,<100,1<=X<4,1.0,female div/dep/mar,none,2.0,real estate,35.0,bank,own,1.0,skilled,1.0,none,yes,good
0<=X<200,24.0,delayed previously,radio/tv,2223.0,<100,4<=X<7,1.0,female div/dep/mar,none,2.0,no known property,45.0,none,own,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,18.0,existing paid,new car,996.0,no known savings,unemployed,2.0,male single,none,4.0,no known property,49.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,10.0,existing paid,business,1222.0,100<=X<500,4<=X<7,4.0,female div/dep/mar,none,2.0,car,28.0,none,own,1.0,unskilled resident,1.0,yes,yes,bad
0<=X<200,36.0,existing paid,new car,2315.0,<100,4<=X<7,4.0,male mar/wid,none,2.0,real estate,31.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,24.0,critical/other existing credit,business,3349.0,no known savings,4<=X<7,3.0,male single,none,2.0,real estate,35.0,none,own,1.0,unskilled resident,1.0,none,yes,good
<0,15.0,existing paid,new car,3394.0,<100,unemployed,4.0,female div/dep/mar,none,2.0,car,28.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,12.0,existing paid,new car,1092.0,<100,1<=X<4,2.0,female div/dep/mar,guarantor,2.0,car,30.0,bank,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,24.0,critical/other existing credit,radio/tv,7882.0,500<=X<1000,1<=X<4,1.0,female div/dep/mar,none,4.0,no known property,35.0,none,own,2.0,unskilled resident,1.0,none,yes,bad
0<=X<200,12.0,existing paid,education,6758.0,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,real estate,24.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,18.0,critical/other existing credit,business,3612.0,100<=X<500,1<=X<4,2.0,female div/dep/mar,none,1.0,real estate,23.0,none,own,1.0,skilled,1.0,yes,yes,bad
0<=X<200,36.0,delayed previously,business,724.0,>=1000,unemployed,2.0,male single,none,3.0,no known property,36.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,18.0,critical/other existing credit,radio/tv,7055.0,100<=X<500,unemployed,2.0,male div/sep,none,2.0,life insurance,25.0,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
0<=X<200,24.0,critical/other existing credit,business,896.0,<100,1<=X<4,4.0,male mar/wid,none,2.0,real estate,35.0,bank,rent,1.0,skilled,1.0,yes,yes,good
0<=X<200,24.0,existing paid,repairs,1347.0,<100,1<=X<4,4.0,male single,none,2.0,real estate,29.0,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
0<=X<200,12.0,existing paid,radio/tv,1430.0,100<=X<500,4<=X<7,4.0,male mar/wid,none,4.0,car,31.0,none,own,1.0,unskilled resident,1.0,yes,yes,good
no checking,12.0,existing paid,radio/tv,1374.0,100<=X<500,1<=X<4,2.0,female div/dep/mar,none,2.0,no known property,43.0,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
