checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
no checking,45.0,critical/other existing credit,used car,12518.41031393098,no known savings,>=7,4.0,male single,none,4.0,real estate,39.91482426832353,none,rent,1.0,skilled,1.0,yes,yes,good
no checking,15.0,critical/other existing credit,radio/tv,2477.48334216567,<100,>=7,3.0,female div/dep/mar,none,3.0,real estate,37.90843798630847,none,rent,2.0,skilled,1.0,yes,yes,good
no checking,12.0,existing paid,furniture/equipment,1934.7441196459536,500<=X<1000,1<=X<4,3.0,male single,none,2.0,real estate,34.478496193497136,none,rent,1.0,unskilled resident,1.0,none,yes,good
no checking,60.0,existing paid,radio/tv,18424.0,<100,4<=X<7,1.0,male single,none,1.0,real estate,75.0,bank,own,4.0,high qualif/self emp/mgmt,2.0,none,yes,good
<0,18.0,existing paid,retraining,1223.4867939911528,no known savings,4<=X<7,4.0,female div/dep/mar,none,3.0,life insurance,52.45057743962934,none,own,1.0,skilled,1.0,none,yes,bad
no checking,4.0,critical/other existing credit,radio/tv,18424.0,<100,4<=X<7,1.0,female div/dep/mar,none,1.0,real estate,19.0,none,own,4.0,skilled,2.0,none,yes,good
<0,24.0,existing paid,new car,5313.980143899045,no known savings,4<=X<7,3.0,male single,co applicant,1.0,life insurance,27.0,none,own,1.0,unskilled resident,1.0,none,no,bad
no checking,8.0,existing paid,radio/tv,1219.2280580516122,<100,1<=X<4,2.0,male mar/wid,none,2.0,real estate,28.504286627837153,none,own,1.0,skilled,1.0,none,yes,good
no checking,9.0,critical/other existing credit,education,742.0416913102117,<100,>=7,4.0,female div/dep/mar,none,4.0,car,37.666188812794424,none,own,2.0,unskilled resident,1.0,none,yes,good
<0,36.0,existing paid,new car,2414.09182057041,<100,4<=X<7,4.0,male single,none,1.0,life insurance,29.63737355059284,none,own,1.0,skilled,1.0,none,yes,bad
<0,12.0,existing paid,new car,1021.18286692256,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,car,23.182454996650243,none,own,1.0,skilled,1.0,none,yes,bad
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
0<=X<200,12.0,critical/other existing credit,education,2773.1051733173426,<100,1<=X<4,2.0,female div/dep/mar,none,1.0,car,30.76408751887382,none,own,2.0,skilled,1.0,none,yes,good
0<=X<200,18.0,delayed previously,business,7820.024987543254,no known savings,>=7,1.0,male single,none,2.0,life insurance,30.796143596117787,bank,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,18.0,all paid,radio/tv,1482.0602497673983,<100,4<=X<7,4.0,male single,guarantor,4.0,car,31.80206019130034,bank,own,1.0,unskilled resident,2.0,none,yes,good
<0,27.0,existing paid,furniture/equipment,3112.886995193803,<100,1<=X<4,1.0,male single,none,3.0,car,28.469332686646922,none,own,1.0,skilled,1.0,none,yes,bad
no checking,5.0,critical/other existing credit,new car,1145.4688069536796,<100,<1,3.0,female div/dep/mar,none,1.0,life insurance,36.79444920189071,none,own,2.0,skilled,1.0,none,yes,good
<0,15.0,existing paid,new car,3672.0005048187068,<100,1<=X<4,4.0,male single,none,3.0,car,24.8582090533315,none,rent,2.0,skilled,1.0,none,yes,bad
<0,24.0,existing paid,used car,6293.381182013772,<100,>=7,4.0,male single,none,3.0,no known property,41.273452315317854,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,15.0,existing paid,radio/tv,1316.1780195022643,<100,1<=X<4,4.0,male single,none,3.0,no known property,36.33889368260028,none,for free,1.0,skilled,1.0,none,yes,bad
0<=X<200,15.0,existing paid,new car,1921.6307413674483,100<=X<500,1<=X<4,4.0,female div/dep/mar,none,2.0,car,39.71704800529397,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,11.0,existing paid,radio/tv,1411.3838857483267,<100,1<=X<4,4.0,male mar/wid,guarantor,2.0,real estate,36.162408551351774,none,own,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,18.0,existing paid,furniture/equipment,3149.507696088932,no known savings,>=7,2.0,female div/dep/mar,none,3.0,life insurance,45.00866592847366,none,own,1.0,skilled,1.0,none,yes,good
<0,45.0,existing paid,furniture/equipment,3286.232724161481,<100,1<=X<4,3.0,male single,none,3.0,car,29.560404267202355,none,own,1.0,skilled,1.0,none,yes,good
no checking,11.0,critical/other existing credit,new car,1107.1897896270257,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,car,47.35672507723757,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,39.0,delayed previously,business,2688.73974097472,>=1000,1<=X<4,2.0,male div/sep,none,4.0,real estate,41.76660475088436,none,own,1.0,skilled,1.0,yes,yes,good
no checking,13.0,existing paid,business,2594.1194461027526,<100,1<=X<4,3.0,male single,none,3.0,car,34.06560691828817,none,own,1.0,skilled,1.0,yes,yes,good
no checking,21.0,existing paid,business,2625.990365350243,500<=X<1000,>=7,3.0,male single,none,4.0,car,32.30630691645972,none,own,1.0,skilled,1.0,yes,yes,good
no checking,12.0,critical/other existing credit,radio/tv,1479.7600393614525,<100,>=7,4.0,male single,none,3.0,life insurance,32.8431261124525,none,own,2.0,skilled,1.0,none,yes,good
no checking,4.0,critical/other existing credit,new car,2110.248165595885,<100,4<=X<7,1.0,female div/dep/mar,none,1.0,real estate,25.956557540083228,none,own,1.0,skilled,1.0,none,yes,good
no checking,60.0,existing paid,radio/tv,250.5534721007859,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
>=200,10.0,existing paid,new car,389.4922452406671,<100,unemployed,1.0,female div/dep/mar,none,1.0,real estate,39.34843967848601,none,own,1.0,unemp/unskilled non res,1.0,yes,yes,good
no checking,60.0,existing paid,radio/tv,18408.86472383469,<100,4<=X<7,1.0,male single,none,1.0,real estate,75.0,bank,own,4.0,high qualif/self emp/mgmt,2.0,none,yes,good
<0,18.0,critical/other existing credit,new car,1769.4727888937146,<100,1<=X<4,4.0,male single,none,4.0,real estate,44.57936407683746,none,own,2.0,unskilled resident,1.0,none,yes,good
0<=X<200,12.0,existing paid,used car,5446.077399692707,no known savings,1<=X<4,2.0,female div/dep/mar,none,3.0,real estate,22.098747318192505,none,rent,1.0,unskilled resident,1.0,yes,yes,good
0<=X<200,12.0,no credits/all paid,radio/tv,3457.6394539266003,<100,<1,3.0,female div/dep/mar,guarantor,4.0,life insurance,32.723641573585326,bank,rent,2.0,skilled,1.0,yes,yes,bad
no checking,12.0,critical/other existing credit,furniture/equipment,1222.0404044720192,<100,4<=X<7,2.0,female div/dep/mar,none,3.0,life insurance,27.0,none,own,2.0,skilled,1.0,none,yes,good
no checking,60.0,delayed previously,radio/tv,768.9149057810413,<100,>=7,1.0,male single,none,1.0,real estate,19.022443322460546,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
no checking,12.0,existing paid,furniture/equipment,3051.2023491917384,100<=X<500,1<=X<4,4.0,female div/dep/mar,co applicant,2.0,car,23.987907858550944,none,rent,1.0,skilled,1.0,none,yes,good
no checking,12.0,critical/other existing credit,furniture/equipment,2300.8333048849267,<100,<1,4.0,female div/dep/mar,none,4.0,car,19.024972002552207,none,rent,1.0,skilled,1.0,yes,yes,good
no checking,15.0,critical/other existing credit,radio/tv,1330.8758191851396,<100,>=7,4.0,male single,none,4.0,real estate,44.28782452681337,none,own,2.0,skilled,1.0,none,yes,good
no checking,60.0,delayed previously,new car,3658.1143185145283,no known savings,>=7,4.0,male single,none,4.0,real estate,49.70864960542472,none,own,1.0,skilled,1.0,yes,yes,good
no checking,24.0,delayed previously,business,2042.6856989952453,<100,4<=X<7,4.0,female div/dep/mar,none,2.0,real estate,24.656320769435027,none,own,1.0,skilled,1.0,none,yes,bad
0<=X<200,11.0,existing paid,radio/tv,1414.440038068121,<100,<1,4.0,female div/dep/mar,guarantor,1.0,real estate,25.475856037457525,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,26.0,existing paid,new car,17605.64506841998,no known savings,<1,4.0,male single,none,1.0,life insurance,46.36661357962635,none,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,good
0<=X<200,12.0,delayed previously,radio/tv,2321.9442783439417,<100,<1,2.0,male single,none,2.0,car,28.798748340636337,stores,own,1.0,skilled,1.0,none,yes,good
0<=X<200,36.0,existing paid,other,9566.329545646413,<100,1<=X<4,2.0,male single,co applicant,3.0,car,27.799810925913192,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,5.0,existing paid,education,687.8475654269628,no known savings,1<=X<4,4.0,female div/dep/mar,none,4.0,real estate,74.69817380403781,none,own,1.0,unskilled resident,1.0,none,yes,good
no checking,24.0,existing paid,business,13571.708538557086,<100,4<=X<7,1.0,male single,none,3.0,car,33.78689188770479,bank,own,2.0,skilled,1.0,yes,yes,good
<0,4.0,critical/other existing credit,radio/tv,250.0,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,car,75.0,none,own,4.0,unemp/unskilled non res,1.0,yes,yes,good
no checking,24.0,existing paid,furniture/equipment,2219.74512201907,no known savings,<1,4.0,female div/dep/mar,none,4.0,life insurance,22.966338496646973,stores,rent,1.0,unskilled resident,1.0,none,yes,good
no checking,18.0,existing paid,retraining,429.6692041755557,no known savings,>=7,4.0,male single,none,4.0,car,42.19747473291194,none,own,1.0,skilled,1.0,none,yes,good
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
0<=X<200,36.0,existing paid,furniture/equipment,1234.2818359273308,>=1000,<1,1.0,female div/dep/mar,none,4.0,real estate,19.0,none,rent,1.0,unskilled resident,1.0,yes,yes,bad
no checking,27.0,critical/other existing credit,furniture/equipment,2099.523678811861,no known savings,<1,4.0,female div/dep/mar,none,4.0,life insurance,25.71440030934166,none,own,1.0,skilled,1.0,none,yes,good
>=200,12.0,existing paid,new car,1070.9121836520162,<100,<1,4.0,male mar/wid,none,1.0,real estate,24.204837844199286,none,own,1.0,skilled,1.0,none,yes,good
no checking,12.0,critical/other existing credit,used car,6701.518570252387,no known savings,1<=X<4,1.0,male single,none,2.0,life insurance,39.34567332941765,none,own,2.0,skilled,1.0,none,yes,good
no checking,24.0,existing paid,radio/tv,1517.728800659771,<100,unemployed,4.0,female div/dep/mar,none,4.0,real estate,54.4659971299349,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,21.0,existing paid,business,1953.3647503132484,<100,>=7,4.0,female div/dep/mar,none,4.0,real estate,41.45591627440168,none,own,1.0,skilled,1.0,none,yes,good
no checking,21.0,critical/other existing credit,repairs,1283.5850902690154,<100,>=7,4.0,male single,none,4.0,car,44.38349360467079,none,own,2.0,skilled,1.0,none,yes,good
0<=X<200,15.0,existing paid,radio/tv,1181.5402327901795,<100,>=7,4.0,female div/dep/mar,guarantor,4.0,real estate,26.631949179903422,none,own,1.0,unskilled resident,1.0,none,yes,bad
no checking,24.0,critical/other existing credit,furniture/equipment,4616.286179093172,<100,>=7,4.0,male single,none,2.0,life insurance,45.36625558084339,none,own,1.0,skilled,1.0,none,yes,good
<0,48.0,existing paid,business,15203.974721383765,<100,1<=X<4,1.0,male single,none,2.0,car,35.79079539360645,none,own,1.0,skilled,1.0,yes,yes,bad
<0,45.0,critical/other existing credit,used car,7855.313073278205,<100,>=7,4.0,male single,none,4.0,no known property,40.51933712398388,none,for free,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,18.0,existing paid,new car,9177.105973079091,<100,4<=X<7,1.0,male single,none,3.0,car,21.906610823252116,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
>=200,20.0,critical/other existing credit,business,1339.402054899816,>=1000,1<=X<4,4.0,male single,none,3.0,car,35.444695791201674,none,own,2.0,skilled,1.0,yes,yes,good
no checking,12.0,existing paid,domestic appliance,1108.2220723189103,>=1000,1<=X<4,3.0,male single,none,2.0,real estate,29.049065265286863,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,24.0,existing paid,radio/tv,4678.367235835102,no known savings,unemployed,4.0,female div/dep/mar,none,1.0,car,43.79766173809023,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,24.0,existing paid,domestic appliance,2014.7298554514475,<100,1<=X<4,4.0,male single,none,2.0,car,24.506051641260115,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
<0,24.0,critical/other existing credit,new car,3584.429546385947,<100,>=7,3.0,male single,guarantor,4.0,life insurance,36.35962243607289,bank,rent,1.0,skilled,1.0,yes,yes,bad
no checking,24.0,critical/other existing credit,radio/tv,2194.5687642661223,<100,1<=X<4,3.0,female div/dep/mar,none,2.0,car,22.929874221878787,none,own,2.0,skilled,1.0,none,yes,good
0<=X<200,18.0,existing paid,new car,1373.5039258362474,no known savings,1<=X<4,4.0,male single,none,3.0,life insurance,28.473859548268983,none,own,1.0,unskilled resident,1.0,none,yes,bad
<0,8.0,critical/other existing credit,radio/tv,2361.9969619903736,<100,1<=X<4,1.0,female div/dep/mar,none,1.0,real estate,32.38169448625583,none,own,1.0,unskilled resident,1.0,none,yes,good
no checking,39.0,existing paid,radio/tv,5698.418270967378,no known savings,>=7,4.0,male single,none,4.0,car,38.66638148846286,none,own,1.0,skilled,1.0,yes,yes,good
no checking,28.0,delayed previously,business,3863.5613313602107,500<=X<1000,<1,4.0,male single,none,3.0,car,46.92727520138298,bank,own,1.0,skilled,2.0,yes,yes,good
0<=X<200,18.0,no credits/all paid,new car,3718.424558881877,<100,1<=X<4,3.0,female div/dep/mar,co applicant,4.0,car,28.67433222332252,none,rent,2.0,skilled,1.0,none,yes,bad
0<=X<200,13.0,delayed previously,new car,5103.2650868615765,<100,1<=X<4,1.0,male single,none,4.0,car,24.07156141591961,none,own,2.0,unskilled resident,1.0,yes,yes,good
0<=X<200,15.0,existing paid,new car,1908.0486034242163,<100,>=7,1.0,male mar/wid,none,1.0,real estate,25.572299557066746,none,own,1.0,skilled,1.0,yes,yes,good
<0,12.0,existing paid,radio/tv,2984.4786673290973,<100,<1,4.0,female div/dep/mar,none,1.0,life insurance,27.0,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,14.0,existing paid,new car,407.8326194643884,<100,>=7,2.0,male mar/wid,guarantor,1.0,real estate,33.44455569779441,bank,own,2.0,unskilled resident,1.0,none,yes,good
no checking,18.0,existing paid,used car,5044.242715635532,<100,1<=X<4,4.0,male single,none,2.0,car,42.89868421877445,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,24.0,existing paid,radio/tv,3531.29749228889,100<=X<500,<1,4.0,female div/dep/mar,none,4.0,car,23.322858197732423,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,36.0,existing paid,business,6709.0837494273865,<100,1<=X<4,1.0,female div/dep/mar,none,3.0,real estate,23.34990049443026,none,own,1.0,skilled,1.0,yes,yes,good
0<=X<200,45.0,no credits/all paid,business,8599.466418946187,<100,1<=X<4,1.0,female div/dep/mar,none,1.0,car,47.461719592109766,stores,own,2.0,unskilled resident,1.0,none,yes,good
no checking,24.0,critical/other existing credit,furniture/equipment,7737.189729082252,<100,>=7,4.0,male single,none,3.0,no known property,36.08351184419106,none,own,2.0,skilled,1.0,yes,yes,good
<0,33.0,existing paid,furniture/equipment,7678.376228955085,<100,1<=X<4,1.0,male single,guarantor,4.0,life insurance,29.747316524267962,none,own,1.0,unskilled resident,2.0,none,yes,good
no checking,10.0,existing paid,radio/tv,1317.723743143403,<100,>=7,3.0,male single,none,1.0,car,37.635933047235106,none,own,1.0,skilled,2.0,none,yes,good
no checking,33.0,critical/other existing credit,new car,8917.471851491066,<100,>=7,4.0,male single,none,4.0,car,55.355539474253995,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,30.0,existing paid,used car,9615.297577116575,no known savings,unemployed,3.0,male single,none,3.0,no known property,40.27143251914593,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,8.0,critical/other existing credit,new car,1412.632827081797,<100,>=7,3.0,male single,none,1.0,real estate,36.87708037871743,none,own,2.0,unskilled resident,2.0,none,yes,good
<0,18.0,existing paid,radio/tv,1244.9473179046067,no known savings,1<=X<4,4.0,male mar/wid,none,2.0,car,24.188933824379024,none,own,1.0,skilled,1.0,none,yes,good
0<=X<200,12.0,critical/other existing credit,business,1245.2166711613604,<100,4<=X<7,3.0,female div/dep/mar,none,1.0,real estate,43.37070522418151,none,own,2.0,unskilled resident,1.0,none,yes,good
no checking,15.0,existing paid,radio/tv,1539.0209704292736,<100,1<=X<4,4.0,male single,none,3.0,real estate,27.55366095226743,bank,own,2.0,skilled,1.0,none,yes,good
no checking,24.0,delayed previously,furniture/equipment,2921.3608809489197,<100,1<=X<4,4.0,female div/dep/mar,none,1.0,life insurance,27.267386754172506,none,own,1.0,skilled,1.0,yes,yes,good
<0,24.0,existing paid,radio/tv,16327.895863905782,no known savings,<1,1.0,female div/dep/mar,none,3.0,car,30.69344360314924,none,own,1.0,skilled,1.0,none,yes,good
no checking,12.0,existing paid,radio/tv,2654.855598141627,100<=X<500,<1,1.0,male mar/wid,none,3.0,car,19.559353315531368,none,rent,1.0,skilled,1.0,yes,yes,good
0<=X<200,30.0,delayed previously,repairs,5494.429296676175,100<=X<500,1<=X<4,3.0,male single,none,2.0,life insurance,29.737567526228815,none,own,2.0,skilled,1.0,yes,yes,bad
no checking,13.0,critical/other existing credit,business,1455.7534164834162,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,real estate,30.460257773624317,none,own,2.0,skilled,1.0,yes,yes,good
no checking,24.0,delayed previously,business,6029.446128123632,no known savings,4<=X<7,4.0,male single,none,4.0,real estate,45.33585086646561,none,own,2.0,skilled,2.0,yes,yes,bad
no checking,7.0,critical/other existing credit,new car,954.4313832423152,<100,>=7,4.0,male single,none,4.0,real estate,39.91808863101838,none,own,3.0,unskilled resident,2.0,none,no,good
<0,24.0,no credits/all paid,new car,1395.1870803839233,<100,1<=X<4,4.0,male single,none,3.0,car,34.3994907878138,bank,own,2.0,skilled,1.0,none,yes,bad
0<=X<200,15.0,all paid,used car,6211.1470034255635,no known savings,unemployed,1.0,male single,none,4.0,no known property,70.63859447661747,bank,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,24.0,existing paid,furniture/equipment,2419.9547655341407,<100,<1,3.0,female div/dep/mar,none,4.0,life insurance,20.503906759708997,none,rent,1.0,skilled,1.0,none,yes,bad
0<=X<200,24.0,existing paid,radio/tv,2164.6628343716357,no known savings,1<=X<4,4.0,male mar/wid,none,1.0,real estate,28.262865947330894,none,own,1.0,skilled,1.0,none,yes,bad
no checking,36.0,delayed previously,new car,6481.178261269436,<100,>=7,3.0,male single,none,4.0,no known property,51.25296324786489,none,for free,2.0,skilled,1.0,yes,yes,good
no checking,9.0,existing paid,business,1442.9002455588793,<100,1<=X<4,2.0,female div/dep/mar,none,3.0,real estate,27.0,none,own,1.0,skilled,1.0,none,yes,good
no checking,18.0,all paid,furniture/equipment,2938.544767395843,>=1000,>=7,4.0,male single,none,4.0,car,39.12712997938474,bank,own,1.0,skilled,2.0,none,yes,good
no checking,26.0,existing paid,used car,8329.641980355185,<100,1<=X<4,3.0,female div/dep/mar,none,4.0,no known property,27.0,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
<0,12.0,existing paid,furniture/equipment,1840.620593863026,<100,1<=X<4,4.0,male div/sep,none,2.0,car,26.955480418500283,none,own,1.0,skilled,1.0,none,yes,good
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
no checking,18.0,critical/other existing credit,new car,1983.1401329082944,<100,4<=X<7,4.0,female div/dep/mar,none,4.0,car,24.023205860805145,none,own,2.0,skilled,1.0,none,yes,bad
<0,10.0,existing paid,furniture/equipment,3618.108248418705,100<=X<500,4<=X<7,1.0,female div/dep/mar,none,4.0,car,22.393042927824297,none,rent,1.0,skilled,1.0,none,yes,good
no checking,22.0,existing paid,used car,1963.6286973088254,100<=X<500,<1,3.0,female div/dep/mar,none,4.0,car,20.122889528827326,none,rent,1.0,skilled,1.0,yes,yes,good
0<=X<200,12.0,existing paid,radio/tv,984.3023425180456,<100,<1,1.0,male mar/wid,none,1.0,life insurance,24.609698860636577,none,own,1.0,skilled,1.0,none,yes,good
<0,8.0,critical/other existing credit,furniture/equipment,1149.919373976672,<100,1<=X<4,2.0,female div/dep/mar,none,4.0,car,28.353332612849957,none,own,1.0,skilled,1.0,none,yes,good
no checking,12.0,existing paid,radio/tv,1093.0008970035187,<100,<1,4.0,female div/dep/mar,none,2.0,life insurance,38.84122806822298,none,own,1.0,skilled,1.0,none,yes,good
no checking,26.0,existing paid,radio/tv,3871.8764197951496,<100,1<=X<4,4.0,female div/dep/mar,none,1.0,real estate,26.894893656915873,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,24.0,existing paid,used car,4051.4765995502344,100<=X<500,1<=X<4,3.0,male single,none,2.0,life insurance,30.1004092666761,none,own,1.0,skilled,1.0,yes,yes,good
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
<0,12.0,existing paid,furniture/equipment,2378.4091617531285,<100,<1,1.0,female div/dep/mar,none,4.0,car,20.71707250259023,none,rent,1.0,skilled,1.0,none,yes,good
no checking,12.0,existing paid,used car,1629.8781808134995,no known savings,unemployed,4.0,male single,none,2.0,life insurance,40.54265710167661,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,good
no checking,60.0,existing paid,radio/tv,250.0,<100,>=7,1.0,male single,none,1.0,real estate,19.0,bank,own,1.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
<0,10.0,critical/other existing credit,new car,1772.8079400019783,<100,1<=X<4,3.0,male single,none,3.0,life insurance,32.99655252926858,none,own,2.0,skilled,1.0,none,yes,bad
no checking,24.0,delayed previously,new car,2817.6224896723893,no known savings,1<=X<4,1.0,female div/dep/mar,none,3.0,car,28.150002356421073,none,own,1.0,skilled,1.0,yes,yes,good
no checking,60.0,delayed previously,radio/tv,18117.875272964102,<100,>=7,1.0,male single,none,1.0,real estate,27.61283286469756,bank,own,4.0,high qualif/self emp/mgmt,2.0,yes,yes,bad
no checking,18.0,existing paid,radio/tv,1667.72462617797,no known savings,>=7,3.0,male single,none,3.0,life insurance,36.75926010376111,none,own,1.0,skilled,2.0,yes,yes,good
no checking,18.0,critical/other existing credit,business,1994.3649848778214,<100,1<=X<4,3.0,female div/dep/mar,none,1.0,real estate,28.120367223039413,none,own,2.0,skilled,1.0,none,yes,good
>=200,15.0,existing paid,radio/tv,2208.821023352706,100<=X<500,1<=X<4,1.0,female div/dep/mar,co applicant,3.0,car,26.244774659666653,none,own,1.0,skilled,1.0,none,yes,good
<0,12.0,existing paid,furniture/equipment,1227.9042519635154,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,life insurance,23.00259124586495,none,rent,1.0,unskilled resident,1.0,none,yes,good
>=200,12.0,existing paid,radio/tv,1144.0993802977366,<100,1<=X<4,4.0,female div/dep/mar,none,3.0,real estate,43.31649566320484,none,own,1.0,unskilled resident,1.0,none,yes,bad
0<=X<200,21.0,existing paid,repairs,2049.464566672079,<100,>=7,3.0,female div/dep/mar,none,4.0,car,45.045888142515,none,own,1.0,skilled,1.0,yes,yes,good
<0,7.0,existing paid,radio/tv,672.665081378379,<100,1<=X<4,4.0,female div/dep/mar,none,4.0,real estate,41.270117735676386,none,own,1.0,unskilled resident,1.0,none,yes,good
0<=X<200,24.0,critical/other existing credit,radio/tv,2845.4605958471066,<100,>=7,3.0,male single,none,4.0,real estate,30.274117933988855,none,own,2.0,unskilled resident,1.0,none,yes,good
<0,48.0,existing paid,used car,9356.303546398954,<100,>=7,4.0,male div/sep,none,4.0,no known property,62.639610778518914,none,for free,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
<0,48.0,no credits/all paid,business,16815.288325943668,<100,1<=X<4,2.0,male single,none,3.0,life insurance,35.76137317769762,none,own,2.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
no checking,16.0,critical/other existing credit,radio/tv,1872.5216736247928,<100,4<=X<7,4.0,male single,none,3.0,car,41.46555228060168,none,own,1.0,high qualif/self emp/mgmt,1.0,none,yes,good
no checking,10.0,critical/other existing credit,new car,6115.9574413258,<100,1<=X<4,1.0,male single,none,3.0,life insurance,48.84626695764212,none,own,2.0,high qualif/self emp/mgmt,2.0,yes,yes,good
no checking,18.0,existing paid,used car,3861.900580097503,100<=X<500,4<=X<7,2.0,male mar/wid,none,2.0,car,27.614225677167845,none,own,2.0,skilled,1.0,yes,yes,good
no checking,4.0,critical/other existing credit,new car,1884.978950156205,<100,4<=X<7,1.0,male single,none,4.0,real estate,75.0,none,own,4.0,skilled,2.0,none,no,good
no checking,12.0,existing paid,repairs,1256.575784953801,>=1000,<1,2.0,female div/dep/mar,none,3.0,real estate,23.34923426815931,none,own,1.0,unskilled resident,1.0,none,yes,good
<0,12.0,existing paid,used car,6994.38102366003,<100,unemployed,1.0,male div/sep,none,4.0,life insurance,73.58599252308974,none,for free,1.0,skilled,1.0,yes,yes,good
<0,24.0,existing paid,furniture/equipment,1395.7437036602605,<100,1<=X<4,4.0,female div/dep/mar,none,2.0,car,21.417896570878735,none,rent,1.0,skilled,1.0,none,yes,bad
0<=X<200,9.0,delayed previously,new car,884.9099009967636,100<=X<500,1<=X<4,3.0,female div/dep/mar,none,2.0,life insurance,25.41303959132137,none,own,1.0,unskilled resident,1.0,none,yes,good
no checking,39.0,existing paid,new car,4671.899873167792,<100,1<=X<4,4.0,male single,none,4.0,life insurance,39.46496296459081,none,own,1.0,high qualif/self emp/mgmt,1.0,yes,yes,bad
0<=X<200,9.0,existing paid,radio/tv,1733.40504034317,<100,1<=X<4,4.0,female div/dep/mar,guarantor,2.0,real estate,35.46856392120991,none,own,1.0,skilled,1.0,none,yes,good
no checking,24.0,existing paid,radio/tv,4365.221713068764,no known savings,>=7,4.0,male single,none,4.0,car,46.71491237835509,none,own,1.0,skilled,1.0,yes,yes,good
no checking,12.0,existing paid,radio/tv,3343.1059119897272,500<=X<1000,>=7,3.0,male single,none,4.0,car,38.90777404335382,none,own,1.0,skilled,1.0,none,yes,good
<0,40.0,no credits/all paid,used car,5187.657298899232,<100,>=7,3.0,male single,none,4.0,no known property,27.943299867626493,none,for free,2.0,skilled,2.0,none,yes,bad
0<=X<200,18.0,existing paid,business,1819.3491089122863,100<=X<500,4<=X<7,4.0,female div/dep/mar,none,4.0,car,22.07528206188315,none,rent,2.0,skilled,1.0,none,yes,good
no checking,36.0,existing paid,radio/tv,3608.609241531538,<100,1<=X<4,4.0,male single,none,1.0,car,23.252905384096863,bank,own,1.0,skilled,1.0,none,yes,good
0<=X<200,21.0,existing paid,furniture/equipment,2328.32418455757,100<=X<500,1<=X<4,4.0,male mar/wid,none,4.0,car,30.38173878001775,bank,own,2.0,skilled,1.0,none,yes,good
0<=X<200,24.0,existing paid,new car,6424.677058936972,<100,>=7,4.0,male single,none,4.0,no known property,29.983643865550015,none,for free,1.0,skilled,1.0,yes,yes,bad
0<=X<200,12.0,existing paid,radio/tv,1318.0433668698374,<100,<1,3.0,male mar/wid,none,1.0,car,38.526337700116294,bank,own,1.0,unskilled resident,1.0,none,yes,good
